Name, Link, Profit, Cost, Sell, ROI %
Thick Lionseye, https://wotlkdb.com/?spell=39723, 1.0345, 4.9655, 6, 120.8
Mystic Lionseye, https://wotlkdb.com/?spell=39724, 1.0345, 4.9655, 6, 120.8
Great Lionseye, https://wotlkdb.com/?spell=39725, 1.0345, 4.9655, 6, 120.8
Quick Lionseye, https://wotlkdb.com/?spell=47056, 1.0345, 4.9655, 6, 120.8
Lustrous Star of Elune, https://wotlkdb.com/?spell=31094, 1.0201, 1.9799, 3, 151.5
Stormy Star of Elune, https://wotlkdb.com/?spell=31095, 1.0201, 1.9799, 3, 151.5
Sparkling Star of Elune, https://wotlkdb.com/?spell=31149, 1.0201, 1.9799, 3, 151.5
Falling Star, https://wotlkdb.com/?spell=42590, 1.0201, 1.9799, 3, 151.5
Glinting Huge Citrine, https://wotlkdb.com/?spell=53878, 1, 0.97, 1.97, 203.1
Lucent Monarch Topaz, https://wotlkdb.com/?spell=53981, 1, 62, 63, 101.6
Inscribed Huge Citrine, https://wotlkdb.com/?spell=53872, 0.99, 0.97, 1.96, 202.1
Accurate Huge Citrine, https://wotlkdb.com/?spell=53892, 0.99, 0.97, 1.96, 202.1
Glimmering Huge Citrine, https://wotlkdb.com/?spell=53891, 0.92, 0.97, 1.89, 194.8
Wicked Huge Citrine, https://wotlkdb.com/?spell=53886, 0.91, 0.97, 1.88, 193.8
Pristine Huge Citrine, https://wotlkdb.com/?spell=53887, 0.83, 0.97, 1.8, 185.6
Brilliant Sun Crystal, https://wotlkdb.com/?spell=53852, 0.8201, 1.1799, 2, 169.5
Rigid Sun Crystal, https://wotlkdb.com/?spell=53854, 0.8201, 1.1799, 2, 169.5
Balanced Shadow Crystal, https://wotlkdb.com/?spell=53866, 0.71, 0.27, 0.98, 363
Wicked Noble Topaz, https://wotlkdb.com/?spell=39471, 0.6179, 2.54, 3.1579, 124.3
Potent Noble Topaz, https://wotlkdb.com/?spell=31107, 0.46, 2.54, 3, 118.1
Glinting Noble Topaz, https://wotlkdb.com/?spell=31109, 0.46, 2.54, 3, 118.1
Veiled Noble Topaz, https://wotlkdb.com/?spell=39470, 0.46, 2.54, 3, 118.1
Reckless Noble Topaz, https://wotlkdb.com/?spell=46404, 0.46, 2.54, 3, 118.1
Elegant Silver Ring, https://wotlkdb.com/?spell=25280, 0.3333, 1.6667, 2, 120
Brilliant Dawnstone, https://wotlkdb.com/?spell=31096, 0.26, 2.74, 3, 109.5
Rigid Dawnstone, https://wotlkdb.com/?spell=31098, 0.26, 2.74, 3, 109.5
Thick Dawnstone, https://wotlkdb.com/?spell=31100, 0.26, 2.74, 3, 109.5
Mystic Dawnstone, https://wotlkdb.com/?spell=31101, 0.26, 2.74, 3, 109.5
Stone of Blades, https://wotlkdb.com/?spell=42591, 0.26, 2.74, 3, 109.5
Blood of Amber, https://wotlkdb.com/?spell=42592, 0.26, 2.74, 3, 109.5
Facet of Eternity, https://wotlkdb.com/?spell=42593, 0.26, 2.74, 3, 109.5
Quick Dawnstone, https://wotlkdb.com/?spell=46403, 0.26, 2.74, 3, 109.5
Sparkling Majestic Zircon, https://wotlkdb.com/?spell=66498, 0.25, 149.75, 150, 100.2
